text,l1,child_id,age,source_file
i am a girl and my ski pants is black colour and i i see some some boy and they ski pants is uh purple or green but i i want a purple one because purple is my favourite one maybe i can do any night that the blocks on on hm next time you hm i don't have very many game on my home on the school like like like like like uh after school before school likes,Mandarin,CNDX1,81,cndx1.cha
i open my eyes and take off my sl sleeping clothes and putching my pants on and my clothes on and go to comb my hair and wash my face if our late little late and i'm the very very quick down to eat the breakfast if not late i can read five minute book uhhuh christmas likes um likes present i wanna make i wanna go maybe it it's have a christmas party i want go,Mandarin,CNDX1,81,cndx1.cha
i don't have christmas party on my home that's why i want go to someone's else some some like my in my daddy daddy's friend party i need to follow him because it's christmas and time i um i don't know i think so maybe or not my last christmas in here last christmas i don't have christmas in china i just make chinese noodle in chinese ch ch china,Mandarin,CNDX1,81,cndx1.cha
i like go my my grandmother's house watch tv because they it have good tv for us i like watch the there tv because have some some some some and dancing someone make puppets i very very like new year's,Mandarin,CNDX1,81,cndx1.cha
it's another kind of one kind of airplane it's a fire truck cake it's a fire truck cake i don't know um i don't know a b c head start i don't know um i don't know that's an airplane it's a loud one um a farm and a pet store and and puzzles i don't know i don't know sit by him at the pet store buy an animal um bring it back at the pet store,Cantonese,DNLN1,62,dnln1.cha
none buy that my dad had real ones my dad had wolf dog he bites people i don't know i know one name some one dog it don't bit me when i pet him he go um my dad's workshop he fix and cars i saw lots of broken cars i have another car it's a control car i don't know i don't know i come from i come from china for my old house um i don't know,Cantonese,DNLN1,62,dnln1.cha
there are supermans but i my bi i am ride a bike i can stand it a little bit there's a parrot there's a parrot when i was about and this two parrots and a um green one and a blue one but the blue one fly ed away the blue one the blue one fly ed away that that the blue one st the green one still here he's still in china i don't know um hot dogs,Cantonese,DNLN1,62,dnln1.cha
you put um i don't know you put them inside the hot dog um a bowl a hot dog um i don't know it's a hamburger put cheese and ham i was smaller i would i could build a big one when i'm small but i don't remember i don't member how to build a big one i like to play this um push it um on here i don't know my brother always play with that abc thing,Cantonese,DNLN1,62,dnln1.cha
because he don't know the abcs my mom tells him he says i don't know he know a he know a i don't know put out fires um i don't know i don't know i had a firefighter helmet it's still here it's on the basement it's from halloween i don't know yeah i do i got stickers and candy and chips my brother's my brother's and bag is smaller i don't know like catching me,Cantonese,DNLN1,62,dnln1.cha
catching me and my brothers only catch me i throw nothing it just uh catch us um i might like crashing the airplanes then i build it myself again he always he always do like jacket he don't like her own jacket my dad do ed it he do ed it everyday i have pokemon i have power ranger it's a power ranger shirt it's for sleeping this is my favourite er he like airplanes um i'm sick,Cantonese,DNLN1,62,dnln1.cha
no i had a stomachache in the airplane then my mom don't my mom don't and my brother don't and only me i only sleeping on the floor of the airplane and my bag there's a chocolate egg with toys in it i had a frog toy um power rangers i don't know i'm gonna see power rangers the time they have animals to fight they have animals and power rangers they all they not fight enough i don't know,Cantonese,DNLN1,62,dnln1.cha
i have a pokemon i don't know he a power he has a power by him but one is scary it's one scary i don't like it i don't know this one i don't like it but there's a fox um have no um no tail see the tail i have another one i already had a fire truck for my friends never see that before never see that before i don't have one a ariel ladder fire truck,Cantonese,DNLN1,62,dnln1.cha
i don't know what's a playstation there's one you play with meed it's not a game it's a cd because i like to li i like fire trucks my brother too my brother too a fire truck i don't know a fire truck too i don't know that's a very cold one that's very cold one the green jacket one i don't know it's a dvd i don't know someone fall into it i don't know,Cantonese,DNLN1,62,dnln1.cha
i see one light like that um parent day ride on the car my dad's only drive her own car he's got lots of different kinds of cars here and he have dogs too he dog food yeah because the dog food's all gone i don't know oh no he's always busy making cars um i don't know i only have a freeze i don't know we go outside there and and and drive my bike i like my bike,Cantonese,DNLN1,62,dnln1.cha
at two bikes i don't like this i not watch book i had spiderman book it's from library i like dinosaur i got lots of dinosaurs i have all this he eat fish laughs my brother um i don't know i don't know how would i go to the moon um go somewhere west edmonton mall west edmonton mall when my dad when my dad's day off my dad's day off is sunday play at the that's not my plane,Cantonese,DNLN1,62,dnln1.cha
